stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
2437,6302,Bolentina,,46.344185,10.883601,6302
2438,6303,Montes,,46.340465,10.875559,6302
2440,6340PT,Dimaro. Sporthotel Rosatti,,46.327956,10.870292,6340
2441,6350DE,Deggiano Bivio,,46.323838,10.851490,6350
2442,6350,Mastellina,,46.322222,10.846837,6350
2443,6360,Mestriago,,46.321368,10.839833,6360
2445,6370,Piano di Commezzadura,,46.320439,10.825415,6370
2446,6380SD,Mezzana-Est,,46.317000,10.806382,6380
2447,6380,Mezzana. Despar,,46.315748,10.802457,6380
2448,6380ND,Mezzana. Ovest,,46.316618,10.798628,6380
2452,6395,Cusiano,,46.309862,10.745639,6395
2453,6398,Ossana,,46.307527,10.736461,6398
2454,6401,Fucine,,46.311164,10.731617,6401
2455,6408CO,Cortina di Vermiglio,,46.299592,10.699085,6408
2456,6408SU,Vermiglio Sud,,46.297617,10.695765,6408
2457,6408,Vermiglio,,46.296725,10.689142,6408
2458,6408NO,Vermiglio. Nord,,46.294789,10.686161,6408
2459,6409,Vellon Bivio,,46.283582,10.659505,6409
2460,6409FS,Forte Strino,,46.280067,10.648351,6409
2461,6410AN,Passo Tonale-Anas,,46.263319,10.611648,6410
2462,6410LO,Passo Tonale-Locatori,,46.261365,10.594408,6410
2463,6410SU,Passo Tonale Sud,,46.260061,10.586558,6410
2464,6410,Passo Tonale,,46.258870,10.583566,6410
2465,6381,Marilleva 900,,46.314155,10.811588,6380
2466,6382SA,Marilleva "Albergo Sole Alto",,46.298520,10.818785,6382
2467,6382TC,Marilleva "Telecabina",,46.300718,10.813806,6382
2468,6382,Marilleva 1400 "Ag.Alpitour",,46.302480,10.810255,6382
2469,6382LO,Marilleva 1400 "Resid. Lores",,46.303609,10.809149,6382
2470,6382SO,Marilleva 1400,,46.304569,10.810518,6382
2475,6402,Celentino. Bivio,,46.332812,10.709890,6402
2476,6403,Comasine. Bivio,,46.335959,10.706462,6402
2477,6404,Celledizzo. Bivio,,46.343941,10.701437,6404
2478,6405,Cogolo,,46.351465,10.693232,6405
2479,6406CA,Peio. Campeggio V.Di Sole,,46.356722,10.679109,6406
2480,6406,Peio-Fonti,,46.355635,10.662971,6406
2481,6407,Peio,,46.363724,10.675411,6407
2511,6120,Mezzolombardo,,46.213452,11.093439,6120
2512,6110,Mezzocorona. Borgata,,46.214949,11.118690,6110
2513,6100FS,Mezzocorona-Staz.Fs,,46.207570,11.128288,6110
2514,6111,Mezzocorona. Pineta,,46.222935,11.133537,6111
2515,6112,Maso Nuovo,,46.229733,11.140826,6112
2516,6113SU,Roverè Della Luna. Sud,,46.246992,11.164684,6113
2517,6113,Rovere' Della Luna,,46.248871,11.169513,6113
2518,6113NO,Roverè Della Luna-Nord,,46.248490,11.177236,6113
2519,6100,Mezzocorona Ftm,,46.206335,11.127411,6110
2520,0953,Grumo,,46.196959,11.127334,6110
2521,6093,Maso Barco,,46.199917,11.142316,6093
2522,6094,Maso Canazzi,,46.195687,11.144582,6094
2523,6092,Villa Piccola,,46.197031,11.148022,6092
2524,6095MO,Molini,,46.193124,11.154740,6095
2526,6095TO,Faedo. Via Case Sparse. 9,,46.191842,11.155677,6095
2527,6095,Faedo,,46.192668,11.161227,6095
2528,1010TM,Lavis Ftm,,46.140136,11.106136,1010
2529,0940,Zambana,,46.151197,11.096586,0940
2530,0942TM,Zambana-Staz. Ftm,,46.151295,11.100864,1010
2531,6120NO,Mezzolombardo. Nord,,46.216896,11.087196,6120
2532,6131,Spormaggiore,,46.218110,11.047991,6131
2533,6131ZI,Spormaggiore Zona Industriale,,46.227458,11.051650,6131
2534,6131SU,Spormaggiore Sud,,46.225060,11.049369,6131
2535,6132,Castel Belfort,,46.204621,11.040805,6132
2536,6133,Cavedago,,46.184023,11.028964,6133
2537,6133PC,Cavedago,,46.183709,11.027371,6133
2538,6133PI,Cavedago Ai Piani,,46.190764,11.041588,6133
2539,6133MC,Cavedago Maso Canton,,46.185518,11.038543,6133
2540,6133MD,Maso Dalsas,,46.184816,11.023576,6133
2541,6133BE,Cavedago-Cimitero,,46.185023,11.021290,6133
2542,6137,Andalo Hub. Viale Trento,,46.168419,11.005352,6137
2545,0956GE,Genzianella,,46.151000,10.980263,0956
2546,0956NO,Molveno. Nord,,46.144090,10.966107,0956
2547,0956HE,Molveno. Htl Excelsior,,46.142589,10.962791,0956
2548,0001LS,Trento. L.Go N. Sauro,,46.074839,11.125030,0001
2550,6134,Maso Daldoss,,46.181931,11.020555,6134
2551,6135,Fai Della Paganella,,46.179006,11.070112,6135
2552,6135SU,Fai Paganella-Sud,,46.183826,11.072529,6135
2553,6135PT,Fai Paganella,,46.177583,11.069128,6135
2554,6135CO,Cortalta-Fai Della Paganella,,46.175510,11.065069,6135
2555,6135MV,Fai Paganella-Miravalle,,46.175486,11.058934,6135
2557,6136,Santel. Sp64,,46.175704,11.052302,6136
2558,6137MT,Andalo-Maso Toscana,,46.169857,11.017015,6137
2559,6137NO,Andalo-Nord,,46.168088,11.008338,6137
2560,6137VP,Andalo-Via Paganella,,46.165441,11.007355,6137
2561,6211,Rallo Bivio,,46.350029,11.051759,6210
2562,6212,Rallo,,46.342731,11.046702,6210
2563,6213,Sanzenone,,46.335329,11.044677,6210
2564,6214,Pavillo,,46.331335,11.040783,6210
2565,6155NO,Tuenno Nord,,46.332628,11.025762,6155
2566,6155,Tuenno,,46.325965,11.022359,6155
2567,6215,Nanno,,46.314835,11.047433,6215
2568,6216,Portolo,,46.303254,11.059849,6216
2569,6220PC,Cles. Piazza Chiesa,,46.364641,11.036410,6220
2570,6210,Tassullo,,46.341148,11.053639,6210
2571,0001ZC,Trento Nord. Zona Commerciale,,46.090057,11.113025,0001
2572,0935TM,Gardolo-Ferrovia,,46.108097,11.104554,0935
2573,0937TM,Spini-Zona Industriale,,46.118667,11.104852,0937
2574,0938TM,Lamar,,46.125505,11.107411,0937
2576,0946TM,Nave S.Felice,,46.166862,11.113219,0946
2578,0953TM,Grumo-S.Michele A/A.,,46.193799,11.127847,6110
2579,6100TM,Mezzocorona Ferrovia,,46.206192,11.127392,6110
2580,6110TM,Mezzocorona Borg.,,46.214119,11.118804,6110
2581,6120TM,Mezzolombardo Ferrovia,,46.213455,11.093290,6120
2582,6123TM,Masi di Vigo,,46.238968,11.062261,6123
2583,6140TM,Crescino,,46.241916,11.058481,6123
2584,6150TM,Denno,,46.262782,11.059768,6150
2586,6170TM,Mollaro,,46.294617,11.068168,6170
2587,6180TM,Segno Ferrovia,,46.304610,11.071492,6180
2588,6190TM,Taio Ferrovia,,46.322050,11.067643,6190
2589,6200TM,Dermulo Ferrovia,,46.337566,11.063160,6200
2590,6210TM,Tassullo Ferrovia,,46.341057,11.053740,6210
2591,6220TM,Cles Ferrovia,,46.364543,11.038890,6220
2592,6220PS,Cles-Polo Scolastico,,46.369918,11.033707,6220
2593,6230TM,Mostizzolo,,46.393921,11.011315,6230
2594,6240TM,Bozzana,,46.388816,10.988809,6240
2595,6250TM,Tozzaga Ferrovia,,46.381234,10.971870,6250
2596,6260TM,Cassana Ferrovia,,46.375769,10.960508,6270
2597,6270TM,Cavizzana Ferrovia,,46.371612,10.952038,6270
2598,6280TM,Caldes Ferrovia,,46.366110,10.943235,6280
2599,6290TM,Terzolas Ferrovia,,46.357975,10.925606,6300
2600,6300TM,Male' Ferrovia,,46.353540,10.916937,6300
2601,6310TM,Croviana Ftm,,46.343758,10.907186,6310
2602,6320TM,Monclassico Ftm,,46.332452,10.889434,6320
2604,6340TM,Dimaro Ferrovia,,46.328910,10.872228,6340
2605,6350TM,Mastellina Ftm,,46.322181,10.847667,6350
2606,6355TM,Daolasa Ferrovia,,46.319514,10.836159,6360
2609,6220OS,Cles. Ospedale,,46.360865,11.031642,6220
2610,6220MA,Cles-Masere-Poli,,46.356840,11.029218,6220
2611,6157SU,Mechel Sud,,46.351335,11.022411,6157
2612,6157SM,Mechel Civ. 19,,46.349423,11.020079,6157
2613,6157,Mechel,,46.348916,11.018215,6157
2614,6370TM,Piano Commezzadura Ftm,,46.317448,10.826348,6370
2615,6381TM,Marilleva 900,,46.315207,10.812207,6380
2616,1300VA,Pozza di Fassa. Vac,,46.432971,11.687428,1300
2617,6230,Mostizzolo. Bivio,,46.393762,11.012181,6230
2618,6230TO,Toflini,,46.399781,11.010729,6230
2619,6705,Scanna,,46.396204,11.025734,6705
2620,6710,Varollo,,46.398140,11.022163,6710
2621,6715,Livo,,46.405418,11.017736,6715
2622,6720,Preghena. Ovest,,46.409016,11.010457,6720
2623,6760,Baselga di Bresimo,,46.415259,10.985097,6760
2624,6765SU,Bresimo. Sud,,46.412205,10.973590,6765
2625,6765,Bresimo,,46.410794,10.968250,6765
2626,6720NO,Preghena. Nord,,46.409637,11.016800,6720
2627,6725MO,Marcena. Molini,,46.444993,11.009917,6730
2628,6725,Marcena,,46.441917,11.017469,6730
2630,6725OR,Marcena Ori,,46.440813,11.021920,6730
2631,6735IN,Corte Inferiore Bivio,,46.439028,11.025884,6730
2632,6730,Mione,,46.437083,11.027963,6730
2633,6725PA,Marcena Du Park,,46.445771,11.013289,6730
2634,6735,Corte Superiore Bivio,,46.448624,11.011234,6750
2635,6740,Scassio,,46.449563,11.009054,6750
2636,6750,Mocenigo,,46.450900,11.008216,6750
2637,6755,Lanza di Rumo,,46.454750,11.012444,6755
2638,6122,Truzzi. Bivio,,46.239471,11.062319,6123
2639,6122ND,Truzzi Nord,,46.243084,11.063904,6123
2643,6123,Masi di Vigo. Bivio,,46.248990,11.068934,6123
2644,6124,Bastianelli,,46.257920,11.082711,6124
2645,6125,Vigo di Ton,,46.265372,11.086163,6125
2646,6125NR,Vigo di Ton-Nord,,46.263933,11.081174,6125
2647,6126,Bivio Raut,,46.261371,11.075086,6125
2648,6126RA,Raut,,46.254575,11.069649,6125
2649,6127SD,Toss-Sud-Via Verdi,,46.275583,11.080010,6127
2650,6127,Toss,,46.276613,11.079288,6127
2651,0942VF,Lavis. Via Filos,,46.145607,11.097282,1010
2652,0940AI,Zambana. Aicheri,,46.154152,11.092788,0940
2653,0940MG,Maso Gesuiti,,46.156480,11.091741,0940
2654,0945,Maso San Valentino,,46.159261,11.098106,0945
2655,0947,Nave San Rocco,,46.166352,11.109798,0947
2656,0948,Masetto,,46.171238,11.105355,0948
2657,0949,Maso Inon,,46.177719,11.105560,0949
2658,0950,Maso Tabarelli,,46.182695,11.105635,0950
2659,0951,Rupe,,46.195889,11.101449,0951
2660,6120ST,Mezzolombardo Stella,,46.209488,11.094150,6120
2661,6140,Crescino,,46.241886,11.058661,6123
2662,6151MA,Denno Magazzino,,46.266671,11.055947,6151
2663,6650,Cagnò,,46.394922,11.040164,6650
2664,6655,Revò,,46.390859,11.059217,6655
2665,6660,Romallo,,46.396342,11.066053,6660
2666,6660ND,Romallo Nord,,46.399681,11.068542,6660
2667,6665SD,Cloz. Sud,,46.416351,11.084542,6665
2668,6665,Cloz,,46.419465,11.087252,6665
2669,6665ND,Cloz-Nord,,46.421864,11.089955,6665
2670,6670,Arsio,,46.426557,11.096344,6670
2671,6675,Brez,,46.430992,11.107217,6675
2672,6686,Castelfondo,,46.454373,11.117509,6686
2673,6580,Fondo. Piazza S.Giovanni,,46.439417,11.135801,6580
2674,6580CA,Fondo. Via Garibaldi,,46.437270,11.137780,6580
2675,6580AU,Fondo Autorimessa,,46.436126,11.140675,6580
2676,6151,Denno,,46.274961,11.048174,6151
2677,6152,Cunevo,,46.286170,11.037874,6152
2678,6153,Flavon,,46.299109,11.031185,6153
2679,6154,Terres,,46.309982,11.022790,6154
2680,6155SU,Tuenno-Sud,,46.321470,11.021822,6155
2681,6156,Mechel. Bivio,,46.352206,11.027084,6220
2683,6199,Santa Giustina,,46.346039,11.060423,6210
2684,6200,Dermulo,,46.337645,11.062912,6200
2685,6501PA,Coredo,,46.348752,11.088964,6501
2686,6503PA,Smarano,,46.341949,11.107749,6503
2687,6504,Sfruz,,46.336819,11.115835,6503
2688,6581,Tret,,46.478292,11.138228,6581
2694,6143,Sporminore,,46.237349,11.031286,6143
2695,6143ND,Sporminore Nord,,46.239613,11.023895,6143
2696,6144,Lover,,46.247526,11.024538,6144
2697,6145BV,Campodenno. Bivio,,46.258801,11.032810,6145
2698,6142,Quetta. Bivio,,46.258112,11.046462,6145
2699,6147,Termon,,46.268090,11.036282,6151
2701,1075CP,Palu' di G. C.Polisportivo,,46.158475,11.142669,1075
2702,6510,Sanzeno,,46.365670,11.074268,6510
2703,6530,Malgolo,,46.378330,11.088782,6530
2704,6530ND,Malgolo-Nord,,46.380902,11.094410,6530
2705,6540,Salter,,46.377513,11.105834,6540
2706,6540ND,Salter-Nord,,46.381140,11.107300,6540
2707,6550,Romeno,,46.394691,11.120595,6550
2708,6560PI,Cavareno-Loc. Piena,,46.402900,11.132182,6550
2709,6560PA,Cavareno,,46.409371,11.137484,6560
2710,6570,Sarnonico,,46.418621,11.140692,6570
2711,6580SD,Fondo-Sud,,46.432347,11.140633,6580
2712,6590,Malosco,,46.434123,11.144990,6590
2714,6600BE,Belvedere di Ronzone,,46.427676,11.154271,6600
2715,6600,Ronzone,,46.424183,11.151452,6600
2716,6600SD,Ronzone-Sud,,46.419660,11.146714,6600
2717,6610BV,Ruffrè-Bivio,,46.417475,11.166250,6610
2718,6610GI,Ruffrè-Giordani,,46.419338,11.175859,6610
2719,6610,Ruffre',,46.416264,11.176867,6610
2720,6610VA,Ruffrè-Maso Valletta,,46.414456,11.185058,6610
2722,6630MI,Mendola,,46.418341,11.204658,6630
2723,6630,Passo Mendola,,46.416010,11.208152,6630
2724,6511,Banco,,46.374470,11.069683,6510
2725,6512,Casez,,46.375793,11.075886,6510
2727,6562,Don,,46.389920,11.136604,6560
2728,6563,Amblar,,46.395277,11.144166,6560
2730,6516,Piano-Sanzeno,,46.369418,11.070054,6510
2731,6700,Cis,,46.399465,11.003156,6700
2732,6700SU,Cis-Sud,,46.397800,11.007476,6700
2734,6513,Dambel,,46.405174,11.092366,6513
2735,6514,Seio,,46.416812,11.126717,6514
2736,6280,Caldes,,46.366173,10.943212,6280
2737,6260,Cassana,,46.375715,10.960519,6270
2738,6250,Tozzaga,,46.382041,10.971011,6250
2739,6240,Bozzana,,46.388715,10.988644,6240
2740,6170,Mollaro,,46.294585,11.074386,6170
2741,6171,Tuenetto. Bivio,,46.297305,11.080504,6171
2742,6172,Dardine,,46.286258,11.082406,6172
2743,6173,Priò,,46.289656,11.093719,6173
2744,6174,Vervo',,46.307291,11.118658,6191
2745,6191,Tres,,46.320118,11.094173,6191
2746,6190,Taio,,46.321649,11.066392,6190
2747,6145,Campodenno,,46.258032,11.034515,6145
2748,0942,Zambana. Statale 12,,46.151043,11.100829,1010
2751,6170ST,Mollaro. Staz.Ftm,,46.294247,11.067972,6170
2758,6096,Faedo. Pineta,,46.197722,11.168359,6096
2759,6687,Dovena,,46.454276,11.130500,6686
2760,6688,Raina,,46.458931,11.119572,6686
2761,4143SE,Hacleri. Sp 135 Km. 8.8,,46.113462,11.324589,4143
2762,4143PR,Hacleri. Sp 135 Al Km. 9.9,,46.116174,11.333317,4143
2763,3346AA,Ala-Albergo Città di Ala,,45.754163,10.997392,3346
2766,3242,Dosso-Vallarsa,,45.819708,11.092330,3159
2767,3220,Staineri,,45.797308,11.093679,3162
2768,1070VA,Cavalese. Via Degli Artigiani,,46.288966,11.448011,1070
2769,1070VR,Cavalese. P. Francescani,,46.292006,11.458571,1070
2770,4310ZE,Barco Zechinati,,46.000895,11.329776,4310
2771,6139,Moncovo,,46.263613,11.060227,6150
2772,6159,Segonzone Bivio,,46.250070,11.031814,6144
2775,3520ML,Arco. Viale Rovereto,,45.913004,10.897336,3520
2776,6220PF,Cles. Piazza Fiera,,46.368480,11.034610,6220
2778,6230LA,Mostizzolo,,46.394209,11.013355,6230
2779,6220VT,Cles. Viale Trento,,46.356259,11.038087,6220
2780,6290,Terzolas. Bivio Paese,,46.358262,10.925110,6300
2782,2121,Ponte Oliveti,,46.042757,10.962262,2121
2783,6630VI,Villini,,46.417203,11.190251,6630
2784,3213,Geroli,,45.865051,11.170173,3213
2785,1223BV,Bivio Passo Valles,,46.308568,11.751176,1223
2786,3408,S.Giacomo di Brentonico,,45.798773,10.919615,3408
2788,3520CT,Arco. S.Caterina Poli,,45.909504,10.870501,3520
2790,3520CR,Arco. S.Caterina Poli,,45.909916,10.870983,3520
2792,2127HE,Dro. Ss.45 Htl Eden,,45.970063,10.923461,2127
2794,4144,Masi di Mezzo,,46.028020,11.227054,4250
2795,4145,Maso Canela,,46.022088,11.227061,4250
2796,4129,Canale di Pergine V.,,46.043636,11.227036,4200
2798,4135,Vignola,,46.044540,11.277067,4135
2799,2023VP,M.Terlago. Inc.V.Paganella,,46.110766,11.038256,2023
2800,2053VC,V.Cavedine. Via Capitello,,45.981509,10.977913,2054
2801,4070TO,Montesover-Tornante,,46.219138,11.325821,4070
2803,0952,Sornello-Piazzale Ex Dogana,,46.182123,11.122680,0944
2806,2240DR,Ponte Ragoli R,,46.050612,10.785156,2240
2807,4126BA,Battisti,,46.131143,11.361700,4126
2808,2122VA,Pergolese. V. Dell'agricoltura,,46.032987,10.959913,2122
2809,2122VP,Pergolese-Inc Via Dos Dei Pini,,46.030486,10.958817,2122
2810,3850MR,Lavarone. Htl Monte Rust,,45.943992,11.248560,3850
2811,4126TO,Palu' Del F. Loc.Tolar Civ 69,,46.130617,11.357962,4126
2812,1080ME,Valda. Piazza Melari 4,,46.208060,11.256594,1080
2813,1081FO,Grumes. Via Fontanelle,,46.219673,11.293091,1081
2814,1083MI,Capriana. Loc. Miravalle,,46.261788,11.343106,1084
2816,1160BV,Daiano-Ss620 Bivio Per Daiano,,46.299756,11.452592,1160
2817,5122GI,Canal S.Bovo. Loc. Giaroni,,46.161769,11.714304,5117
2819,5180MT,S.Martino di C. Mtl Taufer,,46.252811,11.802532,5180
2820,2620RO,Sardagna-Rotatoria,,46.065665,11.095491,2620
2825,3045NU,Folgaria. P.Le N.Unite,,45.913942,11.170209,3045
2827,3042AA,Mezzomonte. Az. Agricola,,45.919873,11.141606,3042
2828,3048MA,Costa. Via Maffei,,45.920588,11.193238,3048
2829,3213SE,Sega,,45.865708,11.175617,3213
2830,6135SA,Fai Paganella-A.Stella Alpina,,46.180892,11.071654,6135
2831,0956BP,Molveno. Via Nazionale 73,,46.145717,10.971193,0956
2834,6111FU,Mezzocorona. Furlan Legnami,,46.224367,11.133559,6111
2835,6110PA,Mezzocorona. Via Borgo Nuovo,,46.217155,11.127362,6110
2837,6211MH,Rallo. Maierhofer,,46.351432,11.053893,6210
2838,6501DQ,Coredo-Distributore Repsol,,46.347121,11.079374,6501
2839,6502,Tavon,,46.363029,11.095302,6501
2840,1057,Fontanefredde,,46.330365,11.374267,1058
2841,1058,S.Lugano,,46.311566,11.394014,1058
2842,6143BV,Sporminore Bivio,,46.240719,11.056905,6123
2847,0954VB,S.Michele A/Adige,,46.192960,11.132786,6110
2863,0001CQ,Trento-Via Brigata Acqui,,46.065344,11.128399,0001
2871,4127,Assizzi,,46.050573,11.257421,4127
2894,4129CN,Canale di Pergine. Chiesa,,46.042119,11.229598,4200
2899,0001TN,Trener "3 Torri Pat",,46.095106,11.116918,0001
2918,0937IR,Spini. Zona Industriale,,46.118255,11.096915,0937
2941,0954IA,S.Michele. Ist. Agrario,,46.194089,11.135440,6110
3002,1078SC,Cembra. Polo Scolastico,,46.172898,11.223453,1078
3019,1138,Pian Del Gac,,46.130681,11.204212,1111
3038,1220SC,Predazzo. Scuole Elementari,,46.312459,11.599806,1220
3039,1221CS,Castelir di Bellamonte,,46.312769,11.687631,1221
3057,1300IA,Pozza di Fassa. Istituto Arte,,46.423111,11.682654,1300
3079,2040ME,Vezzano. Scuole Medie,,46.079857,11.001162,2040
3080,2040SE,Vezzano. Polo Scolastico,,46.079573,11.001980,2040
3082,3155SP,Vanza. Sp50,,45.856330,11.079676,3155
3109,0001BL,Trento. Bellevue,,46.053215,11.136439,0001
3122,1145,Piazzo di Segonzano,,46.182087,11.252862,1115
3124,3100ZE,Rovereto. Via Zeni,,45.890480,11.032626,3100
3134,2144SE,Molina di Ledro-Sc.Elementare,,45.870839,10.774515,2144
3138,2147MA,Bezzecca. Via Lamarmora,,45.897421,10.720161,2147
3141,2149SE,Enguiso-Scuola Elementare,,45.904427,10.729467,2147
3149,2156SE,Tiarno di Sopra-Sc. Elem.,,45.888919,10.670415,2156
3154,2176,Pranzo,,45.922617,10.818156,2189
3155,2176BN,Pranzo. Via Dei Castagni,,45.924837,10.817235,2189
3156,2176BS,Pranzo Via Pernici,,45.921378,10.820256,2189
3159,2178,Campi,,45.911113,10.811475,2189
3160,2178BV,Campi. Bivio Sp37,,45.924331,10.814497,2189
3161,2179,Deva,,45.908536,10.833593,2179
3167,2180SM,P.Arche-Sc.Medie,,46.035619,10.870540,2180
3172,2186,Favrio,,46.000487,10.856970,2185
3192,2217,Andogno,,46.066486,10.895388,2216
3213,2290SM,Tione-Via Circonvallazione 65,,46.036563,10.728326,2290
3221,2305SM,P.Bono-Scuole,,45.940822,10.639350,2305
3248,3230MA,Porte di Trambileno,,45.883438,11.052386,3230
3249,3230CH,Porte di Trambileno-Chiesa,,45.883306,11.053760,3230
3291,3080IT,S.Ilario I.T.I.,,45.910555,11.041962,3100
3308,3100EE,Rovereto Scuola Ex Edili,,45.879910,11.035310,3100
3319,6581ND,Tret. Nord,,46.480186,11.142103,6581
3325,3100PC,Rovereto. Ist. Don Milani,,45.894292,11.032806,3100
3328,3100RE,Rovereto.Sc.Elementari R.Elena,,45.888073,11.039359,3100
3331,3100SN,Rovereto. Sc.Medie Negrelli,,45.896365,11.043284,3100
3334,3100SR,Rovereto-Studentato Rosminiano,,45.882186,11.042932,3100
3382,3175,Acheni,,45.836615,11.076855,3175
3392,3201DB,Noriglio. Distributore,,45.887520,11.059259,3201
3401,3214,Valle di Terragnolo,,45.882059,11.153695,3209
3437,3310SM,Mori-Sc.Medie,,45.852589,10.984852,3310
3468,3350SM,Avio-Sc.Medie,,45.737383,10.945904,3350
3490,6190SM,Taio. Plesso Scolastico,,46.322115,11.069503,6190
3494,3407SC,Brentonico. Via Calzolari,,45.819109,10.956538,3407
3531,7015,Villazzano. Staz. Fs,,46.045073,11.139111,0001
3555,1146,Parlo,,46.180635,11.251649,1115
3558,0001RF,Roncafort,,46.101276,11.101576,0001
3576,4025SC,Baselga di Pinè-Sc.Medie,,46.128336,11.244235,4025
3597,4100BI,Pergine V. Bivio Via Industria,,46.069438,11.237759,4100
3606,4100SA,Pergine V.-Scuole Andreatta,,46.068639,11.245421,4100
3608,4100SM,Pergine V.-Sc.Milani,,46.064986,11.238484,4100
3610,4100SR,Perg.-Sc. Rodari,,46.062720,11.241612,4100
3619,4127BV,Assizzi Bivio-Dir. Levico,,46.051277,11.250469,4127
3623,4131,S.Vito di Pergine,,46.035145,11.220259,4130
3645,4300SM,Levico T. Ex Scuole Medie,,46.009371,11.305500,4300
3655,4370RM,Marter. Via Nazionale 24,,46.037114,11.398463,4370
3666,2199MA,Madice-Loc. Maton Civ. 1,,46.020909,10.826259,2199
3696,4450ZI,Castelnuovo Zona Industriale,,46.052406,11.502930,4450
3719,4491,Carpanè,,45.860001,11.660860,4491
3720,4492,Solagna,,45.813809,11.718910,4492
3721,4493,Bassano Del Grappa,,45.766527,11.741111,4493
3722,4496,S. Nazario,,45.839701,11.687862,4496
3746,5010BO,Feltre. Boscariz,,46.030419,11.902418,5010
3767,5123,Revedea,,46.152848,11.745970,5115
3776,5141SE,Tonadico. Scuole Elementari,,46.179531,11.835653,5140
3779,6300EX,Malè-Ex Stazione Ftm,,46.352921,10.914904,6300
3786,5160CS,Siror. Centro Sportivo,,46.190730,11.828285,5140
3805,6110SM,Mezzocorona. Scuole Medie,,46.213268,11.117112,6110
3806,6120AU,Mezzolombardo Autostile,,46.206819,11.095890,6120
3808,6120SM,Mezzolombardo. Sc. Media,,46.212303,11.097213,6120
3809,6120VM,Mezzolombardo Via Milano,,46.208839,11.093685,6120
3813,6128,Castelletto di Ton,,46.247143,11.062581,6123
3816,6146,Dercolo. Bivio,,46.250410,11.044553,6145
3817,6151SM,Denno. Scuole Medie,,46.270785,11.048634,6151
3819,6220CS,Cles Centro Sportivo,,46.344184,11.026761,6220
3869,3346SC,Ala Scuole,,45.756437,11.001202,3346
3870,4116,Maso Tingherla,,46.067713,11.314821,4116
3871,3230TE,Porte-Dosso,,45.881437,11.054568,3230
3872,3100MA,Rovereto. Via S.Maria 66,,45.884662,11.042890,3100
3873,3100ZU,Rovereto. Via Zugna 48,,45.884392,11.049380,3100
3895,6270,Cavizzana. Bivio,,46.371565,10.952166,6270
3901,6302SD,Bolentina Sud,,46.344970,10.889463,6302
3910,6324MO,Le More,,46.404624,10.836066,6324
3911,6326FO,Rabbi Bagni-Vecchia Fonte,,46.407743,10.810040,6327
3916,5117SM,Lausen. Polo Scolastico,,46.151272,11.734016,5117
3917,6170SS,Mollaro. Bivio,,46.294139,11.067202,6170
3918,6180,Segno Ss,,46.304718,11.071509,6180
3919,3362PE,Chizzola. V.Le De Gasperi,,45.808862,11.009115,3362
3928,0960HL,Riva Del G. Htl Liberty,,45.885754,10.846556,0960
3944,2040SD,Vezzano. Apt,,46.075559,10.996338,2040
3947,3358PL,Vò Sinistro-Passaggio Livello,,45.734317,10.957314,3358
3950,5109PG,Lausen. P.Le Impresa Grisotto,,46.150591,11.735756,5117
3951,5109LP,Lausen. Loc. Pradel,,46.149690,11.738807,5117
3956,2131CT,Pietramurata. Carr.Toccoli,,46.027956,10.945690,2125
3958,3235BS,Aste Basse,,45.790320,11.096299,3162
3959,1190VR,Tesero. Via Roma,,46.288824,11.504362,1190
3960,0001GU,Trento. Via Guardini,,46.091633,11.119294,0001
3965,1220SM,Predazzo. Scuole Medie,,46.311670,11.599322,1220
3967,0001SL,Trento. Cavalcavia S.Lorenzo,,46.070257,11.117333,0001
3969,2125MS,Pietramurata-Stab.Mecc.Sarca,,46.025811,10.944801,2125
3970,4464MM,Torcegno. Maso Mocchi,,46.073768,11.444563,4464
3971,2040SN,Vezzano. Sud,,46.076071,10.996887,2040
3972,6139PA,Moncovo-Paese,,46.260330,11.062998,6150
3974,0001SN,Trento. Via Sardagna Civ. 9,,46.072036,11.099470,0001
3981,4490SS,Primolano. Albergo Valsugana,,45.965693,11.700897,4490
3982,3343VT,S.Margherita-Via Trento,,45.793803,11.022972,3343
3995,3103RO,Pomarolo-Via Rovereto,,45.923522,11.041612,3103
3996,3080LA,Sant'ilario Via Lagarina,,45.910313,11.039877,3100
4001,6510ND,Sanzeno Nord-Museo Retico,,46.369702,11.080206,6510
4002,2450SM,Pinzolo Sc. Medie,,46.160518,10.765233,2450
4003,6550CV,Romeno-Civ. 38,,46.399288,11.127018,6550
4004,6550CA,Romeno-Caseificio,,46.401119,11.128715,6550
4007,6560CC,Cavareno-Centro Commerciale,,46.412957,11.139651,6560
4009,2310AA,Cimego-Albergo Aurora,,45.912808,10.619454,2310
4010,5116MM,Zortea. Masi di Mezzo,,46.163851,11.747295,5116
4011,4451SS,Agnedo-Strada Statale,,46.048315,11.529295,4451
4013,6133HO,Cavedago-Albergo Olisamir,,46.185905,11.032959,6133
4014,6126CU,Raut-Sp 203 Civ. 1,,46.257035,11.071477,6125
4016,6126CR,Raut-Sp 203 Dif. Civ. 1,,46.257013,11.071696,6125
4018,6570AG,Sarnonico-Agip,,46.426920,11.141863,6570
4019,1040SF,S.Floriano,,46.283386,11.240007,1040
4020,2640GC,Vaneze. Sp 85 Civ. 20,,46.052110,11.073300,2640
4021,1077CS,Lisignago. Campo Sportivo,,46.158862,11.192010,1077
